image,crop_file,bbox,class_id,confidence,ocr_text
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,K-002483-004378-005094-023223_0_2_0_2_75_000_200_crop1.png,"[81, 117, 459, 575]",29,0.9406,
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,K-002483-004378-005094-023223_0_2_0_2_75_000_200_crop2.png,"[600, 702, 820, 1168]",66,0.9308,
K-002483-004378-005094-023223_0_2_0_2_90_000_200.png,K-002483-004378-005094-023223_0_2_0_2_90_000_200_crop1.png,"[76, 79, 457, 541]",29,0.9548,
K-002483-004378-005094-023223_0_2_0_2_90_000_200.png,K-002483-004378-005094-023223_0_2_0_2_90_000_200_crop2.png,"[594, 700, 804, 1152]",66,0.9403,
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,K-002483-004378-006192-025438_0_2_0_2_70_000_200_crop0.png,"[569, 188, 813, 442]",63,0.9553,
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,K-002483-004378-006192-025438_0_2_0_2_70_000_200_crop1.png,"[81, 105, 294, 538]",66,0.9479,
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,K-002483-004378-006192-025438_0_2_0_2_70_000_200_crop3.png,"[576, 545, 838, 1063]",30,0.9211,
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,K-002483-004378-006192-025438_0_2_0_2_75_000_200_crop0.png,"[112, 842, 372, 1109]",63,0.9632,
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,K-002483-004378-006192-025438_0_2_0_2_75_000_200_crop2.png,"[657, 703, 869, 1175]",66,0.9384,
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,K-002483-004378-006192-025438_0_2_0_2_75_000_200_crop3.png,"[98, 166, 376, 690]",30,0.9061,
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,K-002483-004378-006192-025438_0_2_0_2_90_000_200_crop0.png,"[110, 828, 366, 1082]",63,0.9662,
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,K-002483-004378-006192-025438_0_2_0_2_90_000_200_crop2.png,"[644, 706, 862, 1157]",66,0.9399,
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,K-002483-004378-006192-025438_0_2_0_2_90_000_200_crop3.png,"[100, 137, 371, 662]",30,0.9204,
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,K-002483-004378-012778-025438_0_2_0_2_70_000_200_crop0.png,"[569, 188, 813, 441]",63,0.9605,
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,K-002483-004378-012778-025438_0_2_0_2_70_000_200_crop3.png,"[534, 621, 879, 1129]",8,0.9204,
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,K-002483-004378-012778-025438_0_2_0_2_75_000_200_crop0.png,"[112, 842, 372, 1107]",63,0.9679,
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,K-002483-004378-012778-025438_0_2_0_2_75_000_200_crop2.png,"[657, 704, 870, 1175]",66,0.9375,
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,K-002483-004378-012778-025438_0_2_0_2_75_000_200_crop3.png,"[80, 99, 414, 611]",8,0.9304,
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,K-002483-004378-012778-025438_0_2_0_2_90_000_200_crop0.png,"[110, 828, 366, 1082]",63,0.9686,
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,K-002483-004378-012778-025438_0_2_0_2_90_000_200_crop2.png,"[643, 706, 862, 1157]",66,0.9403,
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,K-002483-004378-012778-025438_0_2_0_2_90_000_200_crop3.png,"[77, 74, 412, 576]",8,0.9302,
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,K-002483-004378-019552-025438_0_2_0_2_70_000_200_crop0.png,"[569, 187, 813, 440]",63,0.957,
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,K-002483-004378-019552-025438_0_2_0_2_70_000_200_crop1.png,"[516, 549, 823, 1038]",69,0.9559,
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,K-002483-004378-019552-025438_0_2_0_2_75_000_200_crop0.png,"[112, 842, 372, 1109]",63,0.9638,
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,K-002483-004378-019552-025438_0_2_0_2_75_000_200_crop1.png,"[118, 188, 429, 685]",69,0.9472,
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,K-002483-004378-019552-025438_0_2_0_2_75_000_200_crop3.png,"[655, 703, 871, 1176]",66,0.9364,
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,K-002483-004378-019552-025438_0_2_0_2_90_000_200_crop0.png,"[110, 828, 366, 1082]",63,0.9684,
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,K-002483-004378-019552-025438_0_2_0_2_90_000_200_crop1.png,"[117, 166, 429, 656]",69,0.9591,
K-002483-004378-022627-025438_0_2_0_2_70_000_200.png,K-002483-004378-022627-025438_0_2_0_2_70_000_200_crop0.png,"[569, 188, 813, 440]",63,0.9642,
K-002483-004378-022627-025438_0_2_0_2_70_000_200.png,K-002483-004378-022627-025438_0_2_0_2_70_000_200_crop3.png,"[534, 684, 874, 1160]",23,0.9332,
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,K-002483-004378-022627-025438_0_2_0_2_75_000_200_crop0.png,"[112, 842, 372, 1107]",63,0.9701,
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,K-002483-004378-022627-025438_0_2_0_2_75_000_200_crop2.png,"[77, 77, 413, 552]",23,0.9401,
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,K-002483-004378-022627-025438_0_2_0_2_75_000_200_crop3.png,"[654, 703, 872, 1176]",66,0.9373,
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,K-002483-004378-022627-025438_0_2_0_2_90_000_200_crop0.png,"[110, 828, 365, 1082]",63,0.972,
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,K-002483-004378-022627-025438_0_2_0_2_90_000_200_crop2.png,"[70, 46, 412, 515]",23,0.9406,
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,K-002483-004378-022627-025438_0_2_0_2_90_000_200_crop3.png,"[640, 706, 864, 1156]",66,0.938,
K-002483-004378-023223-025438_0_2_0_2_70_000_200.png,K-002483-004378-023223-025438_0_2_0_2_70_000_200_crop0.png,"[569, 187, 812, 440]",63,0.9562,
K-002483-004378-023223-025438_0_2_0_2_70_000_200.png,K-002483-004378-023223-025438_0_2_0_2_70_000_200_crop3.png,"[567, 538, 861, 1038]",29,0.9204,
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,K-002483-004378-023223-025438_0_2_0_2_75_000_200_crop0.png,"[112, 842, 372, 1108]",63,0.9656,
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,K-002483-004378-023223-025438_0_2_0_2_75_000_200_crop2.png,"[82, 202, 372, 696]",29,0.9429,
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,K-002483-004378-023223-025438_0_2_0_2_75_000_200_crop3.png,"[654, 703, 872, 1175]",66,0.9375,
K-002483-004378-023223-025438_0_2_0_2_90_000_200.png,K-002483-004378-023223-025438_0_2_0_2_90_000_200_crop0.png,"[111, 828, 366, 1082]",63,0.9672,
K-002483-004378-023223-025438_0_2_0_2_90_000_200.png,K-002483-004378-023223-025438_0_2_0_2_90_000_200_crop1.png,"[78, 168, 371, 667]",29,0.9536,
K-002483-005094-005886-006192_0_2_0_2_70_000_200.png,K-002483-005094-005886-006192_0_2_0_2_70_000_200_crop2.png,"[108, 710, 329, 1183]",25,0.9251,
K-002483-005094-005886-006192_0_2_0_2_70_000_200.png,K-002483-005094-005886-006192_0_2_0_2_70_000_200_crop3.png,"[501, 586, 793, 1115]",30,0.9223,
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,K-002483-005094-005886-006192_0_2_0_2_75_000_200_crop0.png,"[96, 807, 377, 1088]",31,0.9564,
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,K-002483-005094-005886-006192_0_2_0_2_75_000_200_crop1.png,"[593, 686, 833, 1183]",65,0.9449,
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,K-002483-005094-005886-006192_0_2_0_2_75_000_200_crop3.png,"[143, 121, 442, 640]",30,0.9035,
K-002483-005094-005886-006192_0_2_0_2_90_000_200.png,K-002483-005094-005886-006192_0_2_0_2_90_000_200_crop0.png,"[95, 793, 371, 1070]",31,0.9738,
K-002483-005094-005886-006192_0_2_0_2_90_000_200.png,K-002483-005094-005886-006192_0_2_0_2_90_000_200_crop3.png,"[145, 91, 440, 610]",30,0.91,
K-002483-005094-005886-012778_0_2_0_2_70_000_200.png,K-002483-005094-005886-012778_0_2_0_2_70_000_200_crop2.png,"[533, 626, 893, 1122]",8,0.928,
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,K-002483-005094-005886-012778_0_2_0_2_75_000_200_crop0.png,"[111, 818, 392, 1099]",31,0.9396,
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,K-002483-005094-005886-012778_0_2_0_2_75_000_200_crop1.png,"[606, 688, 849, 1187]",65,0.9394,
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,K-002483-005094-005886-012778_0_2_0_2_75_000_200_crop3.png,"[72, 124, 414, 605]",8,0.9354,
K-002483-005094-005886-012778_0_2_0_2_90_000_200.png,K-002483-005094-005886-012778_0_2_0_2_90_000_200_crop0.png,"[110, 805, 386, 1080]",31,0.9611,
K-002483-005094-005886-012778_0_2_0_2_90_000_200.png,K-002483-005094-005886-012778_0_2_0_2_90_000_200_crop3.png,"[63, 90, 413, 569]",8,0.9341,
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,K-002483-005094-005886-019552_0_2_0_2_70_000_200_crop0.png,"[550, 187, 817, 451]",31,0.9722,
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,K-002483-005094-005886-019552_0_2_0_2_70_000_200_crop1.png,"[469, 632, 802, 1120]",69,0.9645,
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,K-002483-005094-005886-019552_0_2_0_2_70_000_200_crop2.png,"[74, 695, 320, 1156]",25,0.9326,
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,K-002483-005094-005886-019552_0_2_0_2_75_000_200_crop0.png,"[111, 817, 391, 1099]",31,0.9511,
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,K-002483-005094-005886-019552_0_2_0_2_75_000_200_crop1.png,"[147, 117, 472, 598]",69,0.9507,
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,K-002483-005094-005886-019552_0_2_0_2_75_000_200_crop2.png,"[606, 688, 849, 1186]",65,0.9397,
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,K-002483-005094-005886-019552_0_2_0_2_90_000_200_crop0.png,"[109, 806, 386, 1080]",31,0.9628,
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,K-002483-005094-005886-019552_0_2_0_2_90_000_200_crop2.png,"[142, 86, 474, 564]",69,0.9446,
K-002483-005094-005886-022627_0_2_0_2_70_000_200.png,K-002483-005094-005886-022627_0_2_0_2_70_000_200_crop2.png,"[552, 664, 875, 1150]",23,0.9359,
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,K-002483-005094-005886-022627_0_2_0_2_75_000_200_crop0.png,"[111, 817, 392, 1099]",31,0.9463,
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,K-002483-005094-005886-022627_0_2_0_2_75_000_200_crop1.png,"[76, 90, 393, 574]",23,0.9458,
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,K-002483-005094-005886-022627_0_2_0_2_75_000_200_crop2.png,"[605, 688, 849, 1187]",65,0.9387,
K-002483-005094-005886-022627_0_2_0_2_90_000_200.png,K-002483-005094-005886-022627_0_2_0_2_90_000_200_crop0.png,"[110, 806, 386, 1080]",31,0.9638,
K-002483-005094-005886-022627_0_2_0_2_90_000_200.png,K-002483-005094-005886-022627_0_2_0_2_90_000_200_crop3.png,"[71, 60, 391, 537]",23,0.9399,
K-002483-005094-005886-023223_0_2_0_2_70_000_200.png,K-002483-005094-005886-023223_0_2_0_2_70_000_200_crop2.png,"[533, 576, 854, 1068]",29,0.9366,
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,K-002483-005094-005886-023223_0_2_0_2_75_000_200_crop0.png,"[94, 166, 408, 663]",29,0.9411,
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,K-002483-005094-005886-023223_0_2_0_2_75_000_200_crop1.png,"[111, 817, 392, 1099]",31,0.9407,
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,K-002483-005094-005886-023223_0_2_0_2_75_000_200_crop3.png,"[606, 688, 849, 1187]",65,0.9401,
K-002483-005094-005886-023223_0_2_0_2_90_000_200.png,K-002483-005094-005886-023223_0_2_0_2_90_000_200_crop0.png,"[110, 805, 386, 1080]",31,0.9596,
K-002483-005094-005886-023223_0_2_0_2_90_000_200.png,K-002483-005094-005886-023223_0_2_0_2_90_000_200_crop3.png,"[90, 135, 406, 627]",29,0.94,
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,K-002483-005094-006192-012081_0_2_0_2_70_000_200_crop1.png,"[73, 129, 296, 556]",16,0.945,
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,K-002483-005094-006192-012081_0_2_0_2_70_000_200_crop2.png,"[52, 703, 310, 1173]",25,0.9342,
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,K-002483-005094-006192-012081_0_2_0_2_70_000_200_crop3.png,"[528, 551, 825, 1066]",30,0.9135,
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,K-002483-005094-006192-012081_0_2_0_2_75_000_200_crop0.png,"[108, 811, 392, 1095]",31,0.9529,
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,K-002483-005094-006192-012081_0_2_0_2_75_000_200_crop1.png,"[649, 694, 893, 1158]",16,0.9495,
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,K-002483-005094-006192-012081_0_2_0_2_75_000_200_crop3.png,"[115, 160, 427, 683]",30,0.9106,
K-002483-005094-006192-012081_0_2_0_2_90_000_200.png,K-002483-005094-006192-012081_0_2_0_2_90_000_200_crop2.png,"[642, 691, 876, 1138]",16,0.9445,
K-002483-005094-006192-012081_0_2_0_2_90_000_200.png,K-002483-005094-006192-012081_0_2_0_2_90_000_200_crop3.png,"[117, 134, 418, 655]",30,0.9109,
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,K-002483-005094-006192-013395_0_2_0_2_70_000_200_crop0.png,"[526, 164, 791, 427]",31,0.9744,
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,K-002483-005094-006192-013395_0_2_0_2_70_000_200_crop1.png,"[87, 666, 294, 1145]",25,0.946,
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,K-002483-005094-006192-013395_0_2_0_2_70_000_200_crop2.png,"[82, 86, 312, 566]",35,0.9277,
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,K-002483-005094-006192-013395_0_2_0_2_70_000_200_crop3.png,"[556, 520, 821, 1044]",30,0.9215,
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,K-002483-005094-006192-013395_0_2_0_2_75_000_200_crop0.png,"[639, 677, 884, 1187]",35,0.9547,
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,K-002483-005094-006192-013395_0_2_0_2_75_000_200_crop1.png,"[136, 844, 420, 1129]",31,0.9478,
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,K-002483-005094-006192-013395_0_2_0_2_75_000_200_crop3.png,"[112, 183, 389, 716]",30,0.9222,
K-002483-005094-006192-013395_0_2_0_2_90_000_200.png,K-002483-005094-006192-013395_0_2_0_2_90_000_200_crop0.png,"[135, 832, 412, 1109]",31,0.9621,
K-002483-005094-006192-013395_0_2_0_2_90_000_200.png,K-002483-005094-006192-013395_0_2_0_2_90_000_200_crop3.png,"[112, 157, 390, 685]",30,0.9176,
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,K-002483-005094-006192-022362_0_2_0_2_70_000_200_crop0.png,"[525, 150, 788, 414]",31,0.9649,
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,K-002483-005094-006192-022362_0_2_0_2_70_000_200_crop1.png,"[82, 75, 332, 467]",22,0.9616,
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,K-002483-005094-006192-022362_0_2_0_2_70_000_200_crop2.png,"[85, 647, 284, 1130]",25,0.9309,
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,K-002483-005094-006192-022362_0_2_0_2_70_000_200_crop3.png,"[523, 546, 807, 1067]",30,0.915,
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,K-002483-005094-006192-022362_0_2_0_2_75_000_200_crop0.png,"[138, 857, 421, 1143]",31,0.9641,
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,K-002483-005094-006192-022362_0_2_0_2_75_000_200_crop1.png,"[623, 783, 872, 1201]",22,0.9492,
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,K-002483-005094-006192-022362_0_2_0_2_75_000_200_crop3.png,"[131, 158, 426, 685]",30,0.9091,
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,K-002483-005094-006192-022362_0_2_0_2_90_000_200_crop0.png,"[136, 845, 414, 1121]",31,0.9661,
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,K-002483-005094-006192-022362_0_2_0_2_90_000_200_crop1.png,"[610, 782, 858, 1183]",22,0.9503,
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,K-002483-005094-006192-022362_0_2_0_2_90_000_200_crop3.png,"[132, 129, 423, 659]",30,0.9036,
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,K-002483-005094-012081-012778_0_2_0_2_70_000_200_crop0.png,"[553, 191, 819, 457]",31,0.9693,
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,K-002483-005094-012081-012778_0_2_0_2_70_000_200_crop1.png,"[72, 129, 296, 556]",16,0.9439,
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,K-002483-005094-012081-012778_0_2_0_2_70_000_200_crop3.png,"[512, 645, 945, 1084]",8,0.9289,
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,K-002483-005094-012081-012778_0_2_0_2_75_000_200_crop0.png,"[108, 812, 392, 1095]",31,0.9585,
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,K-002483-005094-012081-012778_0_2_0_2_75_000_200_crop1.png,"[36, 186, 414, 588]",8,0.9547,
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,K-002483-005094-012081-012778_0_2_0_2_75_000_200_crop2.png,"[649, 694, 893, 1159]",16,0.9498,
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,K-002483-005094-012081-012778_0_2_0_2_90_000_200_crop2.png,"[641, 691, 876, 1138]",16,0.9426,
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,K-002483-005094-012081-012778_0_2_0_2_90_000_200_crop3.png,"[22, 137, 426, 555]",8,0.9341,
K-002483-005094-012081-019552_0_2_0_2_70_000_200.png,K-002483-005094-012081-019552_0_2_0_2_70_000_200_crop0.png,"[554, 192, 817, 456]",31,0.9645,
K-002483-005094-012081-019552_0_2_0_2_70_000_200.png,K-002483-005094-012081-019552_0_2_0_2_70_000_200_crop1.png,"[520, 553, 824, 1045]",69,0.9426,
K-002483-005094-012081-019552_0_2_0_2_70_000_200.png,K-002483-005094-012081-019552_0_2_0_2_70_000_200_crop2.png,"[72, 130, 295, 555]",16,0.9417,
K-002483-005094-012081-019552_0_2_0_2_75_000_200.png,K-002483-005094-012081-019552_0_2_0_2_75_000_200_crop0.png,"[108, 812, 392, 1095]",31,0.955,
K-002483-005094-012081-019552_0_2_0_2_75_000_200.png,K-002483-005094-012081-019552_0_2_0_2_75_000_200_crop1.png,"[649, 693, 893, 1157]",16,0.9499,
K-002483-005094-012081-019552_0_2_0_2_75_000_200.png,K-002483-005094-012081-019552_0_2_0_2_75_000_200_crop2.png,"[116, 184, 424, 685]",69,0.9409,
K-002483-005094-012081-019552_0_2_0_2_90_000_200.png,K-002483-005094-012081-019552_0_2_0_2_90_000_200_crop2.png,"[115, 159, 426, 656]",69,0.9516,
K-002483-005094-012081-019552_0_2_0_2_90_000_200.png,K-002483-005094-012081-019552_0_2_0_2_90_000_200_crop3.png,"[642, 692, 876, 1138]",16,0.9421,
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,K-002483-005094-012081-022627_0_2_0_2_70_000_200_crop0.png,"[552, 192, 818, 456]",31,0.9687,
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,K-002483-005094-012081-022627_0_2_0_2_70_000_200_crop1.png,"[72, 129, 296, 555]",16,0.9449,
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,K-002483-005094-012081-022627_0_2_0_2_70_000_200_crop2.png,"[551, 577, 863, 1055]",23,0.933,
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,K-002483-005094-012081-022627_0_2_0_2_70_000_200_crop3.png,"[56, 702, 305, 1174]",25,0.9319,
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,K-002483-005094-012081-022627_0_2_0_2_75_000_200_crop0.png,"[107, 811, 392, 1095]",31,0.9596,
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,K-002483-005094-012081-022627_0_2_0_2_75_000_200_crop1.png,"[649, 693, 893, 1157]",16,0.9517,
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,K-002483-005094-012081-022627_0_2_0_2_75_000_200_crop3.png,"[77, 188, 386, 663]",23,0.9361,
K-002483-005094-012081-022627_0_2_0_2_90_000_200.png,K-002483-005094-012081-022627_0_2_0_2_90_000_200_crop2.png,"[641, 691, 876, 1138]",16,0.9426,
K-002483-005094-012081-022627_0_2_0_2_90_000_200.png,K-002483-005094-012081-022627_0_2_0_2_90_000_200_crop3.png,"[73, 161, 386, 629]",23,0.9332,
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,K-002483-005094-012081-023223_0_2_0_2_70_000_200_crop0.png,"[554, 191, 818, 456]",31,0.9673,
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,K-002483-005094-012081-023223_0_2_0_2_70_000_200_crop1.png,"[73, 130, 296, 555]",16,0.9442,
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,K-002483-005094-012081-023223_0_2_0_2_70_000_200_crop2.png,"[58, 701, 302, 1174]",25,0.9386,
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,K-002483-005094-012081-023223_0_2_0_2_70_000_200_crop3.png,"[548, 593, 843, 1092]",29,0.9369,
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,K-002483-005094-012081-023223_0_2_0_2_75_000_200_crop0.png,"[108, 812, 392, 1095]",31,0.9557,
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,K-002483-005094-012081-023223_0_2_0_2_75_000_200_crop1.png,"[649, 693, 893, 1159]",16,0.9494,
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,K-002483-005094-012081-023223_0_2_0_2_75_000_200_crop3.png,"[100, 147, 399, 644]",29,0.9446,
K-002483-005094-012081-023223_0_2_0_2_90_000_200.png,K-002483-005094-012081-023223_0_2_0_2_90_000_200_crop2.png,"[97, 107, 398, 613]",29,0.9439,
K-002483-005094-012081-023223_0_2_0_2_90_000_200.png,K-002483-005094-012081-023223_0_2_0_2_90_000_200_crop3.png,"[641, 691, 875, 1138]",16,0.9431,
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,K-002483-005094-012778-013395_0_2_0_2_70_000_200_crop0.png,"[526, 163, 792, 428]",31,0.9695,
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,K-002483-005094-012778-013395_0_2_0_2_70_000_200_crop1.png,"[88, 666, 295, 1145]",25,0.946,
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,K-002483-005094-012778-013395_0_2_0_2_70_000_200_crop2.png,"[553, 599, 827, 1118]",8,0.9304,
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,K-002483-005094-012778-013395_0_2_0_2_75_000_200_crop0.png,"[135, 845, 418, 1129]",31,0.9553,
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,K-002483-005094-012778-013395_0_2_0_2_75_000_200_crop1.png,"[640, 679, 883, 1186]",35,0.9533,
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,K-002483-005094-012778-013395_0_2_0_2_75_000_200_crop3.png,"[111, 116, 394, 645]",8,0.9343,
K-002483-005094-012778-013395_0_2_0_2_90_000_200.png,K-002483-005094-012778-013395_0_2_0_2_90_000_200_crop0.png,"[135, 833, 413, 1109]",31,0.9655,
K-002483-005094-012778-013395_0_2_0_2_90_000_200.png,K-002483-005094-012778-013395_0_2_0_2_90_000_200_crop3.png,"[111, 88, 392, 607]",8,0.9352,
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,K-002483-005094-012778-022362_0_2_0_2_70_000_200_crop0.png,"[524, 150, 790, 414]",31,0.966,
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,K-002483-005094-012778-022362_0_2_0_2_70_000_200_crop1.png,"[82, 75, 331, 466]",22,0.9574,
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,K-002483-005094-012778-022362_0_2_0_2_70_000_200_crop2.png,"[564, 582, 845, 1105]",8,0.9443,
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,K-002483-005094-012778-022362_0_2_0_2_70_000_200_crop3.png,"[84, 641, 286, 1130]",25,0.9311,
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,K-002483-005094-012778-022362_0_2_0_2_75_000_200_crop0.png,"[137, 858, 420, 1143]",31,0.9647,
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,K-002483-005094-012778-022362_0_2_0_2_75_000_200_crop1.png,"[623, 784, 872, 1201]",22,0.9545,
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,K-002483-005094-012778-022362_0_2_0_2_75_000_200_crop2.png,"[86, 138, 371, 659]",8,0.9224,
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,K-002483-005094-012778-022362_0_2_0_2_90_000_200_crop0.png,"[136, 847, 414, 1122]",31,0.9652,
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,K-002483-005094-012778-022362_0_2_0_2_90_000_200_crop1.png,"[610, 782, 857, 1183]",22,0.9522,
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,K-002483-005094-012778-022362_0_2_0_2_90_000_200_crop3.png,"[87, 102, 376, 623]",8,0.9156,
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,K-002483-005094-013395-019552_0_2_0_2_70_000_200_crop0.png,"[526, 163, 791, 427]",31,0.9756,
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,K-002483-005094-013395-019552_0_2_0_2_70_000_200_crop1.png,"[87, 666, 293, 1146]",25,0.9475,
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,K-002483-005094-013395-019552_0_2_0_2_70_000_200_crop2.png,"[513, 598, 833, 1077]",69,0.9386,
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,K-002483-005094-013395-019552_0_2_0_2_75_000_200_crop0.png,"[640, 678, 883, 1187]",35,0.9535,
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,K-002483-005094-013395-019552_0_2_0_2_75_000_200_crop1.png,"[136, 845, 419, 1129]",31,0.9511,
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,K-002483-005094-013395-019552_0_2_0_2_75_000_200_crop2.png,"[111, 156, 433, 641]",69,0.9392,
